TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95
20241120,8.497,0.0,6.361,1.485,0.0,11.488,2.945,0.0,10.572,9.91,1.241,11.498,2.623,10.572,0.0,9.91,1.241,0.0,11.498,2.623,0.0,195.937,99.205,0.0,116.768,116.768,0.0,305.934,0.0,304.214,304.214,0.0,320.202,0.0,303.799,303.799,0.0,3.359,0.0,1.927,1.927,0.0,95.777,95.777,0.0,0.002,0.002,0.0,2.022,2.022,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,449.691,0.0,9.068,0.0,9.548,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0704403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.83493,2.59335,0.0,-9999,-9999,-7.47672,4.89264,0.0,-9999,-9999,4.49072,2.40625,0.0,-9999,-9999,-7.59875,5.05322,0.0,-9999,-9999,3.49431,4.29241,4.30693,4.68091,5.23086,6.03876,6.21617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59875,-7.59875,-7.47672,-7.37541,-7.08965,-7.02905,-6.61635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0674061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0334511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.119684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0802653,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241121,9.495,0.0,6.904,1.94,0.0,13.122,3.445,0.0,10.367,10.126,1.239,10.705,0.997,10.367,0.0,10.126,1.239,0.0,10.705,0.997,0.0,194.27,96.846,0.0,50.365,50.365,0.0,316.665,0.0,345.997,345.997,0.0,322.95,0.0,348.442,348.442,0.0,4.125,0.0,2.085,2.085,0.0,95.616,95.616,0.0,0.167,0.167,0.0,2.639,2.639,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,420.325,0.0,9.193,0.0,9.608,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0868998,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.45297,5.28224,0.0,-9999,-9999,-8.01983,5.05451,0.0,-9999,-9999,5.25089,5.02279,0.0,-9999,-9999,-7.90454,5.27344,0.0,-9999,-9999,3.02854,5.18035,5.23554,5.92159,6.45297,7.1231,7.12843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12503,-8.04566,-8.01983,-7.92963,-7.10555,-7.10555,-6.09406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0667611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0835193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.122208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0589673,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241122,10.015,0.0,7.854,1.259,0.0,13.041,2.846,0.0,12.399,12.058,1.183,12.877,1.05,12.399,0.0,12.058,1.183,0.0,12.877,1.05,0.0,192.649,88.435,0.0,28.014,28.014,0.0,315.54,0.0,373.377,373.377,0.0,332.457,0.0,377.697,377.697,0.0,3.808,0.0,2.212,2.212,0.0,95.483,95.483,0.0,0.175,0.175,0.0,2.431,2.431,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,410.816,0.0,9.66,0.0,9.528,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0789168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.06678,2.63733,0.0,-9999,-9999,-7.03815,5.03726,0.0,-9999,-9999,4.55434,2.38112,0.0,-9999,-9999,-7.1248,5.12653,0.0,-9999,-9999,3.35485,4.35603,4.37055,5.04309,5.61375,6.11789,6.28549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1248,-7.1248,-7.06699,-7.03815,-6.81185,-6.81185,-6.56108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0738838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.035432,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.12304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0412163,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241123,8.497,0.0,6.361,1.485,0.0,11.488,2.945,0.0,13.444,12.848,1.285,14.278,3.138,13.444,0.0,12.848,1.285,0.0,14.278,3.138,0.0,191.077,99.205,0.0,116.025,116.025,0.0,305.934,0.0,327.831,327.831,0.0,319.692,0.0,329.033,329.033,0.0,3.359,0.0,3.352,3.352,0.0,95.706,95.706,0.0,0.04,0.04,0.0,1.721,1.721,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,449.691,0.0,9.068,0.0,9.548,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0704435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.83493,2.59335,0.0,-9999,-9999,-7.47672,4.89264,0.0,-9999,-9999,4.49072,2.40625,0.0,-9999,-9999,-7.59875,5.05322,0.0,-9999,-9999,3.62586,4.29241,4.30693,4.68091,5.23086,6.03876,6.23504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59875,-7.59875,-7.47672,-7.37541,-7.08965,-7.02905,-6.66607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0779906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0293138,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.12752,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0862516,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241124,9.495,0.0,6.904,1.94,0.0,13.122,3.445,0.0,13.742,13.372,3.37,14.259,2.59,13.742,0.0,13.372,3.37,0.0,14.259,2.59,0.0,189.552,96.846,0.0,91.169,91.169,0.0,316.665,0.0,321.283,321.283,0.0,313.289,0.0,322.037,322.037,0.0,4.125,0.0,6.151,6.151,0.0,95.404,95.404,0.0,0.0,0.0,0.0,3.394,3.394,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,420.325,0.0,9.193,0.0,9.608,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0868998,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.45297,5.28224,0.0,-9999,-9999,-8.01983,5.05451,0.0,-9999,-9999,5.25089,5.02279,0.0,-9999,-9999,-7.90454,5.27344,0.0,-9999,-9999,3.02854,5.18035,5.23554,5.92159,6.45297,7.1231,7.12843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12503,-8.04566,-8.01983,-7.92963,-7.10555,-7.10555,-6.09406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0795428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0818491,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.131879,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0786415,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241125,10.015,0.0,7.854,1.259,0.0,13.041,2.846,0.0,13.296,12.938,3.605,13.796,0.761,13.296,0.0,12.938,3.605,0.0,13.796,0.761,0.0,188.077,88.435,0.0,30.456,30.456,0.0,315.54,0.0,335.968,335.968,0.0,324.474,0.0,337.727,337.727,0.0,3.808,0.0,4.562,4.562,0.0,95.396,95.396,0.0,6.498,6.498,0.0,3.355,3.355,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,410.816,0.0,9.66,0.0,9.528,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0789168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.06678,2.63733,0.0,-9999,-9999,-7.03815,5.03726,0.0,-9999,-9999,4.55434,2.38112,0.0,-9999,-9999,-7.1248,5.12653,0.0,-9999,-9999,3.35485,4.35603,4.37055,5.04309,5.61375,6.11789,6.28549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1248,-7.1248,-7.06699,-7.03815,-6.81185,-6.81185,-6.56108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0782563,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0296424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.132797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0486315,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241126,8.497,0.0,6.361,1.485,0.0,11.488,2.945,0.0,8.052,7.438,1.848,8.911,3.34,8.052,0.0,7.438,1.848,0.0,8.911,3.34,0.0,186.651,99.205,0.0,81.869,81.869,0.0,305.934,0.0,295.376,295.376,0.0,319.204,0.0,294.357,294.357,0.0,3.359,0.0,2.097,2.097,0.0,95.793,95.793,0.0,0.0,0.0,0.0,0.872,0.872,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,449.691,0.0,9.068,0.0,9.548,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0704435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.83493,2.59335,0.0,-9999,-9999,-7.47672,4.89264,0.0,-9999,-9999,4.49072,2.40625,0.0,-9999,-9999,-7.59875,5.05322,0.0,-9999,-9999,3.62586,4.29241,4.30693,4.68091,5.23086,6.03876,6.23504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59875,-7.59875,-7.47672,-7.37541,-7.08965,-7.02905,-6.66607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0606273,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0292888,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.128946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0829092,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241127,9.495,0.0,6.904,1.94,0.0,13.122,3.445,0.0,8.346,7.176,3.023,9.985,5.094,8.346,0.0,7.176,3.023,0.0,9.985,5.094,0.0,185.276,96.846,0.0,112.445,112.445,0.0,316.665,0.0,285.762,285.762,0.0,300.077,0.0,284.084,284.084,0.0,4.125,0.0,2.178,2.178,0.0,95.826,95.826,0.0,0.0,0.0,0.0,1.161,1.161,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,420.325,0.0,9.193,0.0,9.608,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0868998,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.45297,5.28224,0.0,-9999,-9999,-8.01983,5.05451,0.0,-9999,-9999,5.25089,5.02279,0.0,-9999,-9999,-7.90454,5.27344,0.0,-9999,-9999,3.02854,5.18035,5.23554,5.92159,6.45297,7.1231,7.12843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12503,-8.04566,-8.01983,-7.92963,-7.10555,-7.10555,-6.09406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0622182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0739685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.128086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0951227,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241128,10.015,0.0,7.854,1.259,0.0,13.041,2.846,0.0,9.159,7.649,3.46,11.274,5.017,9.159,0.0,7.649,3.46,0.0,11.274,5.017,0.0,183.952,88.435,0.0,109.69,109.69,0.0,315.54,0.0,298.685,298.685,0.0,309.192,0.0,297.892,297.892,0.0,3.808,0.0,1.797,1.797,0.0,96.009,96.009,0.0,0.0,0.0,0.0,1.506,1.506,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,410.816,0.0,9.66,0.0,9.528,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0789168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.06678,2.63733,0.0,-9999,-9999,-7.03815,5.03726,0.0,-9999,-9999,4.55434,2.38112,0.0,-9999,-9999,-7.1248,5.12653,0.0,-9999,-9999,3.35485,4.35603,4.37055,5.04309,5.61375,6.11789,6.28549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1248,-7.1248,-7.06699,-7.03815,-6.81185,-6.81185,-6.56108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0654275,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0285709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.129954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0960976,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241129,8.497,0.0,6.361,1.485,0.0,11.488,2.945,0.0,11.329,9.996,2.014,13.195,3.974,11.329,0.0,9.996,2.014,0.0,13.195,3.974,0.0,182.679,99.205,0.0,75.277,75.277,0.0,305.934,0.0,323.598,323.598,0.0,318.63,0.0,324.51,324.51,0.0,3.359,0.0,2.843,2.843,0.0,96.165,96.165,0.0,0.004,0.004,0.0,1.434,1.434,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,449.691,0.0,9.068,0.0,9.548,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0704435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.83493,2.59335,0.0,-9999,-9999,-7.47672,4.89264,0.0,-9999,-9999,4.49072,2.40625,0.0,-9999,-9999,-7.59875,5.05322,0.0,-9999,-9999,3.62586,4.29241,4.30693,4.68091,5.23086,6.03876,6.23504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59875,-7.59875,-7.47672,-7.37541,-7.08965,-7.02905,-6.66607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0733112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0237773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.137223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0813556,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241130,9.495,0.0,6.904,1.94,0.0,13.122,3.445,0.0,10.944,9.527,4.216,12.929,5.969,10.944,0.0,9.527,4.216,0.0,12.929,5.969,0.0,181.459,96.846,0.0,109.599,109.599,0.0,316.665,0.0,306.707,306.707,0.0,289.487,0.0,306.463,306.463,0.0,4.125,0.0,3.958,3.958,0.0,96.265,96.265,0.0,0.0,0.0,0.0,0.857,0.857,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,420.325,0.0,9.193,0.0,9.608,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0868998,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.45297,5.28224,0.0,-9999,-9999,-8.01983,5.05451,0.0,-9999,-9999,5.25089,5.02279,0.0,-9999,-9999,-7.90454,5.27344,0.0,-9999,-9999,3.02854,5.18035,5.23554,5.92159,6.45297,7.1231,7.12843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12503,-8.04566,-8.01983,-7.92963,-7.10555,-7.10555,-6.09406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.072999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0707387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.138224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0999563,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20241201,10.015,0.0,7.854,1.259,0.0,13.041,2.846,0.0,11.443,10.659,2.425,12.542,3.46,11.443,0.0,10.659,2.425,0.0,12.542,3.46,0.0,180.292,88.435,0.0,71.437,71.437,0.0,315.54,0.0,326.643,326.643,0.0,297.237,0.0,327.763,327.763,0.0,3.808,0.0,3.219,3.219,0.0,96.017,96.017,0.0,0.184,0.184,0.0,1.119,1.119,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.816,0.0,9.66,0.0,9.528,0.0,-1.60864,0.0,19.5491,0.0,-9999,-9999,-9999,-9999,-9999,2.16985,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,0.0239309,0.0,-9999,-9999,-0.323739,0.0,-9999,-9999,0.0429627,0.0,0.0789168,-0.809689,-0.44144,-0.406316,0.00153174,0.381458,0.758058,0.859509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06678,2.63733,0.0,-9999,-9999,-7.03815,5.03726,0.0,-9999,-9999,4.55434,2.38112,0.0,-9999,-9999,-7.1248,5.12653,0.0,-9999,-9999,3.35485,4.35603,4.37055,5.04309,5.61375,6.11789,6.28549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1248,-7.1248,-7.06699,-7.03815,-6.81185,-6.81185,-6.56108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70028,4.54819,4.95607,0.075061,4.25364,4.54533,4.57937,4.88256,5.14926,5.70465,5.76273,4.95254,4.87193,4.91311,0.0211928,4.69314,4.76536,4.82323,4.88229,5.00068,5.02828,5.17475,2.20228,1.44331,2.29721,0.142611,0.946389,1.45376,1.48139,1.91917,3.17783,3.41581,3.70531,2.06434,1.87497,2.07552,0.0872544,0.487858,1.61075,1.83217,1.96886,2.49834,2.71962,2.7644
20241202,8.497,0.0,6.361,1.485,0.0,11.488,2.945,0.0,10.959,9.732,1.584,12.677,3.516,10.959,0.0,9.732,1.584,0.0,12.677,3.516,0.0,179.178,99.205,0.0,86.344,86.344,0.0,305.934,0.0,313.752,313.752,0.0,318.03,0.0,313.99,313.99,0.0,3.359,0.0,2.551,2.551,0.0,95.876,95.876,0.0,0.017,0.017,0.0,1.184,1.184,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,449.691,0.0,9.068,0.0,9.548,0.0,-3.56133,0.0,17.9585,0.0,-9999,-9999,-9999,-9999,-9999,10.7324,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-0.30605,0.0,-9999,-9999,-0.567179,0.0,-9999,-9999,-0.2043,0.0,0.0704435,-0.705185,-0.634457,-0.621941,-0.29828,0.0152312,0.467321,0.586137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83493,2.59335,0.0,-9999,-9999,-7.47672,4.89264,0.0,-9999,-9999,4.49072,2.40625,0.0,-9999,-9999,-7.59875,5.05322,0.0,-9999,-9999,3.62586,4.29241,4.30693,4.68091,5.23086,6.03876,6.23504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59875,-7.59875,-7.47672,-7.37541,-7.08965,-7.02905,-6.66607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61417,4.47244,4.86684,0.0739981,4.1464,4.46841,4.50551,4.81165,5.0604,5.59859,5.65247,5.10565,5.03962,5.07114,0.0236386,4.82211,4.88634,4.9365,5.06419,5.1797,5.21047,5.35885,2.06383,1.34655,2.19886,0.14325,0.845677,1.35686,1.38447,1.83197,3.0438,3.32353,3.63842,2.46232,2.25894,2.46281,0.0979323,0.598049,1.94383,2.22377,2.37478,2.95468,3.13997,3.20247
