TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,VPD_F,PA_F,WS_F,G_F_MDS,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR,LE_CORR_JOINTUNC,H_CORR_JOINTUNC
202402041130,202402041200,7.248,327.777,270.732,-9999.0,-9999.0,2.311,96.565,0.815,31.8252,111.221,145.502,32.3616,42.3363,48.3703,19.0843
202402041200,202402041230,8.973,436.239,277.73,-9999.0,-9999.0,3.402,96.58,0.588,35.578,105.311,137.428,32.8832,42.9114,45.9458,19.4231
202402041230,202402041300,10.276,458.578,277.73,-9999.0,-9999.0,4.441,96.582,0.517,35.6763,107.34,140.075,37.0481,48.3465,46.8717,20.3059
202402041300,202402041330,11.58,534.032,283.495,-9999.0,-9999.0,5.48,96.585,0.446,37.3316,119.515,155.951,46.7403,60.9897,51.8679,24.3829
202402041330,202402041400,12.747,535.76,283.495,-9999.0,-9999.0,6.638,96.568,0.404,38.9419,116.948,152.601,41.3446,53.949,50.4727,23.3378
202402041400,202402041430,13.913,579.947,288.434,-9999.0,-9999.0,7.795,96.551,0.362,38.1264,117.025,152.421,41.3446,53.85,49.1315,22.9704
202402041430,202402041500,14.687,555.657,288.434,-9999.0,-9999.0,8.682,96.508,0.351,36.3107,119.693,156.182,35.9574,46.9194,51.4185,19.9818
202402041500,202402041530,15.462,568.682,291.902,-9999.0,-9999.0,9.569,96.464,0.339,34.3822,112.17,146.366,26.9291,35.1387,48.6581,17.3413
202402041530,202402041600,16.025,515.154,291.902,-9999.0,-9999.0,10.448,96.442,0.426,31.2287,103.314,134.811,13.6498,17.8111,45.0598,12.1652
202402041600,202402041630,16.588,502.213,293.859,-9999.0,-9999.0,11.326,96.419,0.512,27.11,96.1469,125.458,5.44107,7.09985,42.5487,10.2015
202402041630,202402041700,16.894,416.418,293.859,-9999.0,-9999.0,11.86,96.408,0.535,21.8675,63.3821,82.7049,1.12352,1.46604,34.7858,10.1149
202402041700,202402041730,17.2,394.444,294.356,-9999.0,-9999.0,12.394,96.397,0.558,14.5115,43.9071,57.2927,-2.6045,-3.39227,26.0453,10.2227
202402041730,202402041800,17.096,263.76,294.356,-9999.0,-9999.0,12.189,96.391,0.584,9.0153,29.0149,37.8605,-4.62732,-6.02693,20.4889,10.416
202402041800,202402041830,16.991,336.107,293.183,-9999.0,-9999.0,11.984,96.386,0.611,4.40662,14.2917,18.6487,-8.35455,-10.8815,13.0059,10.9578
202402041830,202402041900,16.149,0.0,293.183,-9999.0,-9999.0,10.289,96.392,0.801,1.02404,5.73183,7.47924,-8.82318,-11.4919,11.8666,11.046
202402041900,202402041930,15.307,0.0,289.172,-9999.0,-9999.0,8.593,96.398,0.991,-1.16488,4.35487,5.6825,-11.193,-14.5785,11.9001,11.4487
202402041930,202402042000,13.798,0.0,289.172,-9999.0,-9999.0,7.593,96.409,1.194,-3.01417,2.78073,3.62847,-14.6966,-19.1418,11.831,13.2892
202402042000,202402042030,12.289,0.0,285.486,-9999.0,-9999.0,6.592,96.419,1.397,-5.09306,1.03729,1.35352,-19.0232,-24.7771,11.87,15.7264
202402042030,202402042100,11.462,0.0,285.486,-9999.0,-9999.0,5.86,96.435,1.374,-7.57266,-0.804434,-1.04775,-17.2143,-22.421,11.8169,14.8907
202402042100,202402042130,10.635,0.0,283.029,-9999.0,-9999.0,5.128,96.45,1.352,-10.7015,-2.8667,-3.73378,-14.8453,-19.3355,11.9579,13.3256
202402042130,202402042200,10.624,0.0,283.029,-9999.0,-9999.0,5.157,96.451,1.195,-14.0694,-2.22999,-2.90449,-10.1341,-13.1993,11.9381,11.5034
202402042200,202402042230,10.613,0.0,280.655,-9999.0,-9999.0,5.186,96.453,1.037,-16.604,-1.26762,-1.65407,-6.45101,-8.41767,11.969,10.7755
202402042230,202402042300,10.446,0.0,280.655,-9999.0,-9999.0,5.048,96.467,0.792,-18.6728,-4.93322,-6.43717,-3.95266,-5.15767,12.4005,10.5851
202402042300,202402042330,10.278,0.0,278.804,-9999.0,-9999.0,4.91,96.48,0.546,-20.2052,-11.2687,-14.6771,-4.57486,-5.95861,13.626,10.625
202402042330,202402050000,9.93,0.0,278.804,-9999.0,-9999.0,4.612,96.48,0.586,-21.0573,-14.6906,-19.0224,-6.96926,-9.02431,14.1766,10.9517
202402050000,202402050030,9.582,0.0,277.743,-9999.0,-9999.0,4.314,96.48,0.627,-21.5386,-18.3742,-23.7922,-10.2145,-13.2265,14.8718,11.5916
202402050030,202402050100,9.484,0.0,277.743,-9999.0,-9999.0,4.245,96.494,0.638,-21.5196,-24.6623,-31.9346,-15.107,-19.5617,16.0548,13.5736
202402050100,202402050130,9.387,0.0,278.403,-9999.0,-9999.0,4.177,96.507,0.648,-20.9801,9.02907,11.6915,-17.4273,-22.5491,12.2373,15.3272
202402050130,202402050200,8.743,0.0,278.403,-9999.0,-9999.0,3.715,96.502,0.671,-20.5612,29.4807,38.1448,-20.7006,-26.7844,20.6594,16.7609
202402050200,202402050230,8.099,0.0,276.796,-9999.0,-9999.0,3.254,96.497,0.693,-20.6129,65.6508,84.9452,-16.8417,-21.7105,35.1762,15.4104
202402050230,202402050300,7.461,0.0,276.796,-9999.0,-9999.0,2.911,96.482,0.813,-20.7951,46.8199,60.58,-19.1094,-24.7255,26.1103,16.0059
202402050300,202402050330,6.823,0.0,276.572,-9999.0,-9999.0,2.567,96.466,0.932,-20.9891,39.0602,50.5398,-9.31961,-12.0586,24.3968,11.4651
202402050330,202402050400,6.26,0.0,276.572,-9999.0,-9999.0,2.283,96.457,0.981,-21.8031,20.5472,26.5859,-8.49918,-10.997,15.3147,11.335
202402050400,202402050430,5.696,0.0,277.232,-9999.0,-9999.0,1.998,96.447,1.029,-22.6835,16.3103,21.1038,-9.84398,-12.7371,14.2326,11.5115
202402050430,202402050500,5.108,0.0,277.232,-9999.0,-9999.0,1.694,96.435,1.028,-23.0696,2.15103,2.7832,-9.98986,-12.9258,12.2403,11.6458
202402050500,202402050530,4.52,0.0,280.556,-9999.0,-9999.0,1.39,96.422,1.026,-23.1034,5.04644,6.52956,-0.91096,-1.17869,12.2474,10.4881
202402050530,202402050600,4.21,0.0,280.556,-9999.0,-9999.0,1.205,96.411,0.996,-23.1683,5.85832,7.58005,-0.523632,-0.677524,12.0233,10.4906
202402050600,202402050630,3.901,0.0,284.921,-9999.0,-9999.0,1.02,96.399,0.966,-23.0146,1.71976,2.22519,-4.31677,-5.58545,12.2725,10.9553
202402050630,202402050700,3.487,0.0,284.921,-9999.0,-9999.0,0.882,96.384,0.949,-22.4379,-1.3423,-1.73679,-4.01099,-5.1898,12.2683,10.8935
202402050700,202402050730,3.073,0.0,282.643,-9999.0,-9999.0,0.745,96.368,0.932,-20.9108,2.39507,3.09896,-7.35589,-9.51775,12.288,11.267
202402050730,202402050800,2.735,0.0,282.643,-9999.0,-9999.0,0.647,96.377,0.99,-18.2465,-1.93769,-2.50717,-13.0297,-16.8591,12.4094,12.9906
202402050800,202402050830,2.397,0.0,270.077,-9999.0,-9999.0,0.549,96.385,1.048,-14.6393,-3.69153,-4.77645,-14.7207,-19.047,12.5934,13.8595
202402050830,202402050900,2.055,0.0,270.077,-9999.0,-9999.0,0.458,96.385,1.121,-9.81248,2.28639,2.95834,-9.07984,-11.7483,12.2875,11.5532
202402050900,202402050930,1.712,11.126,277.822,-9999.0,-9999.0,0.368,96.385,1.194,-4.08351,10.8,13.974,-5.54985,-7.18092,11.8427,11.0953
202402050930,202402051000,1.976,17.623,277.822,-9999.0,-9999.0,0.4,96.409,1.075,1.25935,16.0923,20.8217,-3.2239,-4.17138,14.1984,10.7954
202402051000,202402051030,2.239,111.769,287.026,-9999.0,-9999.0,0.433,96.433,0.957,5.38959,25.3846,32.845,-3.737,-4.81734,18.7118,10.9311
202402051030,202402051100,3.637,137.099,287.026,-9999.0,-9999.0,0.766,96.44,1.108,12.1883,48.3867,62.6072,2.98274,3.85935,26.5003,10.5285
202402051100,202402051130,5.035,231.039,291.628,-9999.0,-9999.0,1.099,96.447,1.259,28.3998,83.2383,107.783,32.3616,41.9042,38.5198,18.5778
202402051130,202402051200,6.507,257.422,291.628,-9999.0,-9999.0,1.779,96.459,0.923,31.8252,111.221,144.861,32.3616,42.1499,46.675,18.5009
202402051200,202402051230,7.979,380.153,301.871,-9999.0,-9999.0,2.458,96.47,0.588,35.578,105.311,136.365,32.8832,42.5795,44.4923,18.9096
202402051230,202402051300,9.473,399.537,301.871,-9999.0,-9999.0,3.551,96.47,0.528,35.6763,107.34,138.991,37.0481,47.9726,45.1993,19.7041
202402051300,202402051330,10.967,496.567,298.264,-9999.0,-9999.0,4.643,96.469,0.469,37.3316,119.515,155.665,46.7403,60.8778,49.9348,23.7577
202402051330,202402051400,12.142,498.208,298.264,-9999.0,-9999.0,5.724,96.442,0.468,38.9419,116.948,151.432,41.3446,53.536,49.1005,22.4797
202402051400,202402051430,13.316,546.665,299.961,-9999.0,-9999.0,6.806,96.416,0.468,38.1264,117.025,151.417,41.3446,53.4956,49.0551,22.4603
202402051430,202402051500,14.139,523.956,299.961,-9999.0,-9999.0,7.773,96.37,0.444,36.3107,119.693,154.38,35.9574,46.3779,50.0197,19.6077
202402051500,202402051530,14.962,524.736,302.882,-9999.0,-9999.0,8.741,96.323,0.42,34.3822,112.17,144.597,26.9291,34.7141,47.3706,17.1309
202402051530,202402051600,15.445,475.735,302.882,-9999.0,-9999.0,9.491,96.293,0.465,31.2287,103.314,133.182,13.6498,17.5959,44.2513,12.2164
202402051600,202402051630,15.928,429.221,309.708,-9999.0,-9999.0,10.242,96.263,0.51,27.11,96.1469,123.942,5.44107,7.01405,41.5755,10.3611
202402051630,202402051700,16.071,356.596,309.708,-9999.0,-9999.0,10.441,96.242,0.602,21.8675,63.3821,81.7055,1.12352,1.44832,34.1239,10.497
202402051700,202402051730,16.213,291.14,316.971,-9999.0,-9999.0,10.641,96.222,0.693,14.5115,43.9071,56.6004,-2.6045,-3.35744,25.6726,10.8572
202402051730,202402051800,15.931,196.096,316.971,-9999.0,-9999.0,10.081,96.217,0.773,9.0153,29.0149,37.4029,-4.62732,-5.96505,20.4666,10.972
202402051800,202402051830,15.649,213.892,318.144,-9999.0,-9999.0,9.522,96.213,0.852,4.40662,14.2917,18.4233,-8.35455,-10.7698,12.9079,11.4522
202402051830,202402051900,14.729,0.0,318.144,-9999.0,-9999.0,8.097,96.219,0.938,1.02404,5.73183,7.38886,-8.82318,-11.3739,12.0128,11.5205
202402051900,202402051930,13.809,0.0,316.873,-9999.0,-9999.0,6.671,96.225,1.024,-1.16488,4.35487,5.61383,-11.193,-14.4288,12.3018,11.9483
202402051930,202402052000,13.255,0.0,316.873,-9999.0,-9999.0,6.679,96.227,1.234,-3.01417,2.78073,3.58462,-14.6966,-18.9453,12.2879,13.8437
202402052000,202402052030,12.702,0.0,313.541,-9999.0,-9999.0,6.687,96.229,1.443,-5.09306,1.03729,1.33716,-19.0232,-24.5227,12.5247,16.0702
202402052030,202402052100,11.8,0.0,313.541,-9999.0,-9999.0,5.812,96.235,1.511,-7.57266,-0.804434,-1.03699,-17.2143,-22.1908,12.5223,15.3841
202402052100,202402052130,10.897,0.0,314.841,-9999.0,-9999.0,4.938,96.242,1.579,-10.7015,-2.8667,-3.69544,-14.8453,-19.1369,12.7446,13.9591
202402052130,202402052200,10.6,0.0,314.841,-9999.0,-9999.0,4.643,96.257,1.552,-14.0694,-2.22999,-2.87467,-10.1341,-13.0637,12.7678,11.9993
202402052200,202402052230,10.303,0.0,310.015,-9999.0,-9999.0,4.348,96.272,1.526,-16.604,-1.26762,-1.6323,-6.45101,-8.3069,12.8008,11.2837
202402052230,202402052300,10.178,0.0,310.015,-9999.0,-9999.0,4.268,96.276,1.362,-18.6728,-4.93322,-6.35246,-3.95266,-5.0898,13.1522,10.9901
202402052300,202402052330,10.053,0.0,317.562,-9999.0,-9999.0,4.187,96.279,1.197,-20.2052,-11.2687,-14.4895,-4.57486,-5.88246,14.3756,11.0196
202402052330,202402060000,9.678,0.0,317.562,-9999.0,-9999.0,3.684,96.276,0.743,-21.0573,-14.6906,-18.8894,-6.96926,-8.96123,15.9186,11.4278
202402060000,202402060030,9.304,0.0,310.582,-9999.0,-9999.0,3.181,96.273,0.289,-21.5386,-18.3742,-23.6259,-10.2145,-13.134,16.7922,12.1173
202402060030,202402060100,8.94,0.0,310.582,-9999.0,-9999.0,2.927,96.257,0.477,-21.5196,-24.6623,-31.7113,-15.107,-19.4249,16.7705,14.3675
202402060100,202402060130,8.577,0.0,306.694,-9999.0,-9999.0,2.674,96.242,0.666,-20.9801,9.02907,11.6266,-17.4273,-22.4084,12.2014,15.9953
202402060130,202402060200,8.32,0.0,306.694,-9999.0,-9999.0,2.471,96.243,0.786,-20.5612,29.4807,37.962,-20.7006,-26.6173,21.9308,16.8325
202402060200,202402060230,8.062,0.0,303.492,-9999.0,-9999.0,2.269,96.244,0.906,-20.6129,65.6508,84.538,-16.8417,-21.6554,33.6796,15.9416
202402060230,202402060300,7.734,0.0,303.492,-9999.0,-9999.0,2.08,96.234,0.991,-20.7951,46.8199,60.202,-19.1094,-24.5712,25.4461,16.3757
202402060300,202402060330,7.406,0.0,305.492,-9999.0,-9999.0,1.892,96.223,1.075,-20.9891,39.0602,50.2975,-9.31961,-11.9834,24.1618,11.9972
202402060330,202402060400,6.457,0.0,305.492,-9999.0,-9999.0,1.382,96.214,1.146,-21.8031,20.5472,26.4585,-8.49918,-10.9284,15.0581,11.7461
202402060400,202402060430,5.508,0.0,310.213,-9999.0,-9999.0,0.872,96.206,1.217,-22.6835,16.3103,21.0026,-9.84398,-12.6576,14.0909,12.2974
202402060430,202402060500,5.169,0.0,310.213,-9999.0,-9999.0,0.665,96.188,1.298,-23.0696,2.15103,2.76986,-9.98986,-12.8452,12.5414,12.4167
202402060500,202402060530,4.83,0.0,310.425,-9999.0,-9999.0,0.458,96.17,1.378,-23.1034,5.04644,6.49825,-0.91096,-1.17133,12.6179,10.8929
202402060530,202402060600,4.766,0.0,310.425,-9999.0,-9999.0,0.402,96.156,1.414,-23.1683,5.85832,7.5437,-0.523632,-0.673298,12.4285,10.8896
202402060600,202402060630,4.701,0.0,310.609,-9999.0,-9999.0,0.346,96.142,1.45,-23.0146,1.71976,2.21452,-4.31677,-5.5506,12.7149,11.3258
202402060630,202402060700,4.703,0.0,310.609,-9999.0,-9999.0,0.327,96.136,1.511,-22.4379,-1.3423,-1.72596,-4.01099,-5.15742,12.9298,11.3113
202402060700,202402060730,4.704,0.0,307.897,-9999.0,-9999.0,0.309,96.13,1.573,-20.9108,2.39507,3.0841,-7.35589,-9.45837,12.7486,11.9954
202402060730,202402060800,4.648,0.0,307.897,-9999.0,-9999.0,0.278,96.136,1.543,-18.2465,-1.93769,-2.49153,-13.0297,-16.7539,13.0569,13.3593
202402060800,202402060830,4.591,0.0,301.153,-9999.0,-9999.0,0.247,96.142,1.513,-14.6393,-3.69153,-4.74666,-14.7207,-18.9282,13.211,14.4851
202402060830,202402060900,4.768,0.0,301.153,-9999.0,-9999.0,0.251,96.147,1.383,-9.81248,2.28639,2.94416,-9.07984,-11.6751,12.7461,12.292
202402060900,202402060930,4.944,10.301,294.887,-9999.0,-9999.0,0.255,96.152,1.252,-4.08351,10.8,13.907,-5.54985,-7.13612,12.0565,11.7554
202402060930,202402061000,5.209,16.195,294.887,-9999.0,-9999.0,0.28,96.17,1.186,1.25935,16.0923,20.7219,-3.2239,-4.14536,14.0602,11.2729
202402061000,202402061030,5.474,102.854,303.611,-9999.0,-9999.0,0.305,96.187,1.119,5.38959,25.3846,32.6875,-3.737,-4.81209,18.8318,11.3567
202402061030,202402061100,6.253,125.942,303.611,-9999.0,-9999.0,0.488,96.196,1.058,12.1883,48.3867,62.3749,2.98274,3.84503,26.7796,10.9153
202402061100,202402061130,7.031,214.759,316.233,-9999.0,-9999.0,0.671,96.205,0.997,28.3998,83.2383,107.185,32.3616,41.6717,36.9892,18.1484
202402061130,202402061200,8.113,239.125,316.233,-9999.0,-9999.0,1.179,96.226,0.897,31.8252,111.221,143.218,32.3616,41.6717,45.2132,18.1484
202402061200,202402061230,9.194,328.321,313.739,-9999.0,-9999.0,1.686,96.246,0.797,35.578,105.311,135.608,32.8832,42.3433,43.3289,18.5191
202402061230,202402061300,10.176,344.986,313.739,-9999.0,-9999.0,2.441,96.25,1.064,35.6763,107.34,138.02,37.0481,47.6373,44.9214,19.4548
202402061300,202402061330,11.158,446.459,304.967,-9999.0,-9999.0,3.195,96.254,1.331,37.3316,119.515,153.675,46.7403,60.0997,48.9583,23.3113
202402061330,202402061400,11.949,447.961,304.967,-9999.0,-9999.0,4.004,96.253,1.5,38.9419,116.948,150.338,41.3446,53.149,47.6357,21.3325
202402061400,202402061430,12.74,528.582,300.203,-9999.0,-9999.0,4.812,96.251,1.668,38.1264,117.025,150.2,41.3446,53.0654,47.6711,21.3325
202402061430,202402061500,13.412,506.798,300.203,-9999.0,-9999.0,5.661,96.202,1.729,36.3107,119.693,153.316,35.9574,46.0584,48.6047,19.2562
202402061500,202402061530,14.083,555.723,301.852,-9999.0,-9999.0,6.509,96.152,1.79,34.3822,112.17,143.969,26.9291,34.5632,46.6631,17.0124
202402061530,202402061600,14.593,504.233,301.852,-9999.0,-9999.0,7.324,96.12,1.914,31.2287,103.314,132.603,13.6498,17.5194,44.1991,12.7171
202402061600,202402061630,15.103,499.52,298.607,-9999.0,-9999.0,8.14,96.087,2.038,27.11,96.1469,123.404,5.44107,6.98357,41.2355,10.9901
202402061630,202402061700,15.334,415.798,298.607,-9999.0,-9999.0,8.465,96.074,2.216,21.8675,63.3821,81.3503,1.12352,1.44203,33.5521,10.9102
202402061700,202402061730,15.565,392.154,298.792,-9999.0,-9999.0,8.79,96.061,2.393,14.5115,43.9071,56.3544,-2.6045,-3.33614,25.6277,11.2576
202402061730,202402061800,15.467,265.984,298.792,-9999.0,-9999.0,8.774,96.069,2.413,9.0153,29.0149,37.2404,-4.62732,-5.92721,22.628,11.5195
202402061800,202402061830,15.369,343.559,296.797,-9999.0,-9999.0,8.758,96.078,2.433,4.40662,14.2917,18.3432,-8.35455,-10.7015,12.8546,12.2874
202402061830,202402061900,14.841,0.0,296.797,-9999.0,-9999.0,8.155,96.079,2.032,1.02404,5.73183,7.35674,-8.82318,-11.3018,12.4302,12.3271
202402061900,202402061930,14.312,0.0,291.818,-9999.0,-9999.0,7.552,96.079,1.631,-1.16488,4.35487,5.58943,-11.193,-14.3373,12.6163,12.7123
202402061930,202402062000,12.839,0.0,291.818,-9999.0,-9999.0,6.252,96.095,1.531,-3.01417,2.78073,3.56904,-14.6966,-18.8251,12.7602,14.5415
202402062000,202402062030,11.367,0.0,288.752,-9999.0,-9999.0,4.951,96.111,1.43,-5.09306,1.03729,1.33135,-19.0232,-24.3671,13.0035,16.6378
202402062030,202402062100,10.447,0.0,288.752,-9999.0,-9999.0,4.256,96.135,1.542,-7.57266,-0.804434,-1.03041,-17.2143,-22.05,13.0727,16.1789
202402062100,202402062130,9.528,0.0,286.932,-9999.0,-9999.0,3.56,96.159,1.654,-10.7015,-2.8667,-3.672,-14.8453,-19.0155,13.2787,14.6487
202402062130,202402062200,8.993,0.0,286.932,-9999.0,-9999.0,3.197,96.172,1.672,-14.0694,-2.22999,-2.85643,-10.1341,-12.9809,13.1684,12.8039
202402062200,202402062230,8.458,0.0,282.443,-9999.0,-9999.0,2.834,96.185,1.689,-16.604,-1.26762,-1.62698,-6.45101,-8.27981,13.1523,12.0768
202402062230,202402062300,8.068,0.0,282.443,-9999.0,-9999.0,2.548,96.197,1.683,-18.6728,-4.93322,-6.31904,-3.95266,-5.06303,13.7981,11.5512
202402062300,202402062330,7.679,0.0,279.736,-9999.0,-9999.0,2.262,96.209,1.676,-20.2052,-11.2687,-14.4633,-4.57486,-5.87179,15.5425,11.5802
202402062330,202402070000,7.787,0.0,279.736,-9999.0,-9999.0,2.123,96.219,1.583,-21.0573,-14.6906,-18.8552,-6.96926,-8.94498,17.0965,12.2137
202402070000,202402070030,8.326,0.0,319.295,-9999.0,-9999.0,0.804,96.229,1.49,-12.715,16.5057,21.1848,-23.112,-29.6045,14.1894,20.3693
202402070030,202402070100,8.33,0.0,319.201,-9999.0,-9999.0,0.801,96.223,1.535,-12.7531,16.3302,20.9596,-23.041,-29.573,14.2224,20.3449
202402070100,202402070130,8.326,0.0,319.117,-9999.0,-9999.0,0.798,96.218,1.581,-12.7932,16.14,20.7155,-22.9235,-29.4221,14.2537,20.2887
202402070130,202402070200,8.322,0.0,319.047,-9999.0,-9999.0,0.794,96.206,1.653,-12.8352,16.14,20.7155,-22.6051,-29.0134,14.2537,19.7758
202402070200,202402070230,8.317,0.0,319.03,-9999.0,-9999.0,0.791,96.194,1.725,-12.8774,16.0348,20.5805,-22.4736,-28.8447,14.1191,19.7386
202402070230,202402070300,8.316,0.0,319.128,-9999.0,-9999.0,0.788,96.181,1.692,-12.9106,15.8196,20.3363,-22.4236,-28.8257,13.9865,19.92
202402070300,202402070330,8.316,0.0,319.264,-9999.0,-9999.0,0.784,96.168,1.658,-12.9263,15.5389,19.9755,-22.4253,-28.828,13.809,19.9203
202402070330,202402070400,8.318,0.0,319.357,-9999.0,-9999.0,0.781,96.162,1.598,-12.931,15.3326,19.7102,-22.3544,-28.7368,13.7759,19.9089
202402070400,202402070430,8.319,0.0,319.419,-9999.0,-9999.0,0.777,96.157,1.537,-12.9308,15.143,19.4665,-22.2921,-28.6567,13.7382,19.8989
202402070430,202402070500,8.32,0.0,319.5,-9999.0,-9999.0,0.774,96.141,1.483,-12.9304,15.0352,19.3279,-22.1782,-28.5103,13.4026,19.8982
202402070500,202402070530,8.322,0.0,319.585,-9999.0,-9999.0,0.771,96.126,1.428,-12.9281,14.8025,19.0288,-22.136,-28.456,13.3654,19.8739
202402070530,202402070600,8.325,0.0,319.648,-9999.0,-9999.0,0.768,96.113,1.394,-12.9244,14.7114,18.9116,-22.0098,-28.2938,13.351,19.8714
202402070600,202402070630,8.327,0.0,319.648,-9999.0,-9999.0,0.764,96.101,1.36,-12.9215,14.6144,18.7869,-21.9011,-28.1542,13.3357,19.8542
202402070630,202402070700,8.328,0.0,319.576,-9999.0,-9999.0,0.761,96.095,1.321,-12.9254,14.6064,18.7767,-21.7349,-27.9405,13.3345,20.0323
202402070700,202402070730,8.327,0.0,319.455,-9999.0,-9999.0,0.758,96.09,1.283,-12.9387,14.551,18.7054,-21.6177,-27.7898,13.3258,19.792
202402070730,202402070800,8.321,0.0,319.378,-9999.0,-9999.0,0.754,96.091,1.228,-12.9646,14.4812,18.6157,-21.4946,-27.6316,13.3149,19.7904
202402070800,202402070830,7.197,0.0,317.51,-9999.0,-9999.0,0.349,96.093,1.174,-14.6393,-3.69153,-4.74551,-14.7207,-18.9236,13.8755,16.7287
202402070830,202402070900,7.103,0.0,317.51,-9999.0,-9999.0,0.29,96.085,1.142,-9.81248,2.28639,2.93918,-9.07984,-11.6722,13.2642,13.0892
202402070900,202402070930,7.009,8.602,326.839,-9999.0,-9999.0,0.232,96.076,1.111,-4.08351,10.8,13.8835,-5.54985,-7.13439,12.3348,12.4954
202402070930,202402071000,6.772,13.423,326.839,-9999.0,-9999.0,0.128,96.083,1.049,1.25935,16.0923,20.6868,-3.2239,-4.14435,14.3689,12.1416
202402071000,202402071030,6.535,65.174,326.191,-9999.0,-9999.0,0.024,96.089,0.987,5.38959,25.3846,32.6322,-3.737,-4.7964,19.5042,12.2231
202402071030,202402071100,7.585,79.662,326.191,-9999.0,-9999.0,0.324,96.098,1.131,12.1883,48.3867,62.2016,2.98274,3.83434,26.8702,11.2672
202402071100,202402071130,12.402,274.707,354.739,-9999.0,-9999.0,2.739,96.107,1.275,28.3998,83.2383,107.03,32.3616,41.6113,39.1164,18.7205
202402071130,202402071200,12.214,214.711,361.05,43.3788,379.893,2.59,96.123,3.713,28.8611,66.0296,84.9023,19.4432,25.0005,37.352,26.0412
202402071200,202402071230,12.59,334.704,348.427,71.7774,384.618,2.888,96.139,3.883,27.9384,100.447,129.345,45.28,58.3066,43.5729,22.3468
202402071230,202402071300,13.609,564.663,340.9,128.952,399.957,3.788,96.126,3.401,38.6761,167.185,214.97,75.3179,96.8454,66.9869,33.1536
202402071300,202402071330,13.052,261.521,359.387,52.9599,387.711,3.548,96.112,3.836,46.8363,87.5834,112.617,33.9263,43.6232,40.782,36.8167
202402071330,202402071400,13.12,342.457,347.904,72.1701,389.005,3.594,96.091,3.783,36.0696,115.454,148.453,49.5429,63.7033,48.6907,24.5621
202402071400,202402071430,13.581,382.117,342.743,80.0492,392.77,4.17,96.071,3.585,37.1376,126.906,163.179,58.2121,74.8504,51.7914,27.9277
202402071430,202402071500,13.69,255.523,349.747,51.137,388.619,4.482,96.032,3.38,35.9898,87.6102,112.624,23.6972,30.463,39.5326,16.0843
202402071500,202402071530,15.257,550.61,335.603,126.19,404.862,5.905,95.994,2.182,34.5985,167.569,215.073,58.3547,74.8977,68.0571,28.2421
202402071530,202402071600,14.47,237.197,339.795,44.5318,391.689,5.498,95.95,2.856,37.7581,100.924,129.535,12.3774,15.8863,46.1532,8.51956
202402071600,202402071630,14.393,274.504,331.808,54.378,389.14,5.477,95.906,2.902,26.427,77.8393,99.906,13.4295,17.2366,37.7966,12.7309
202402071630,202402071700,14.448,266.296,317.392,51.5222,386.828,5.414,95.891,3.461,21.3701,82.628,106.052,5.09516,6.53959,38.9006,11.321
202402071700,202402071730,13.904,154.533,328.637,26.3514,382.34,4.704,95.875,2.561,15.3965,51.7742,66.4517,-9.13776,-11.7282,28.7641,13.0887
202402071730,202402071800,12.51,37.167,304.577,-1.2816,368.166,3.177,95.86,1.986,8.38579,3.74518,4.8069,-16.1467,-20.7241,13.1126,18.2463
202402071800,202402071830,11.752,63.9,332.787,-9.74006,363.673,2.277,95.845,1.483,0.977977,3.549,4.55511,-6.26269,-8.0381,13.1626,12.5313
202402071830,202402071900,11.595,12.389,354.767,-10.874,365.015,2.104,95.823,1.668,-1.05386,3.37822,4.33591,3.31539,4.25527,13.1286,11.2825
